Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
Nicaragua,NIC,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.462448798,0.449904747,0.51323011,0.492997641,0.554945043,0.569624811,0.594739592,0.625562126,0.716810551,0.709270872,0.743690956,0.763793914,0.777878515,0.855990469,0.838780748,0.790631277,0.817954074,0.83541053,0.786951983,0.76407118,0.774374156,0.808058905,0.783949266,0.740623199,0.774899255,0.846826586,0.853430457,0.845752981,0.805815233,,,
Netherlands,NLD,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.92207476,10.25030329,10.09340915,10.35096081,10.23348227,10.63069644,11.19861063,10.66451429,10.62696753,10.22255884,10.19119447,10.43238952,10.37220487,10.5058137,10.57378312,10.29236266,10.01523238,10.049631,10.05679759,9.711810757,10.30129048,9.517120693,9.401394047,9.349914356,8.887632902,9.333572532,9.293428178,9.100887639,8.772823734,,,
Norway,NOR,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.884400773,6.396460406,7.103861725,7.428123111,7.764123753,7.593164225,7.771602087,8.129108679,8.468984516,8.823569621,7.588566115,7.705343073,7.595591076,8.131693121,8.157825393,7.866690632,8.016002825,8.069391672,7.774402648,7.755668887,8.561636831,8.108073186,7.793051929,7.522211786,7.451483601,7.447085509,7.249949804,6.992651841,7.031361189,,,
Nepal,NPL,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.049721033,0.060807484,0.061690247,0.068814146,0.082696086,0.08759703,0.088726517,0.096967992,0.100616384,0.132709649,0.13449675,0.142522031,0.112838401,0.120410448,0.110545763,0.123909961,0.100511431,0.101961195,0.11212536,0.144326279,0.171767832,0.192299016,0.222311476,0.226252791,0.264996832,0.239126119,0.342583453,0.399165018,0.428179218,,,
Nauru,NRU,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.67557332,13.31148884,11.96410768,10.69310781,10.48018293,10.35196687,9.365926758,9.395847036,9.463423867,8.613264427,8.708272859,7.828554653,7.919223916,7.007007007,7.066424389,7.108042242,5.088022794,4.062563478,4.048582996,4.022121669,3.996403237,3.972589135,3.946329913,4.898119122,4.859558752,4.819741662,5.728470498,6.618133686,6.555534744,,,
New Zealand,NZL,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.700102108,6.469056679,6.906022595,6.693354235,6.70718232,6.636903142,6.832797428,7.357258086,7.166448231,7.486115095,7.647043575,8.174204355,7.997973914,8.303535956,8.041590214,8.287573478,8.199111026,7.905203845,8.068453918,7.279319481,7.155170432,6.92290146,7.261631996,7.147520317,7.038636112,6.983555343,6.614199953,6.838956291,6.572664572,,,
OECD members,OED,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.23767261,10.18199236,10.11622694,10.11466511,10.20200824,10.25537813,10.50156927,10.64554076,10.57016038,10.53560704,10.72787254,10.6631586,10.49869048,10.60558264,10.63269925,10.5880111,10.45658977,10.51282974,10.18106615,9.509908315,9.81994029,9.586123286,9.38340717,9.368492598,9.134525411,9.028326764,8.91541555,8.832750147,8.835404938,,,
Oman,OMN,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.561238038,8.501600783,7.512837372,6.795019174,6.427991599,7.077182574,7.073071716,7.663043019,7.673659852,9.060276784,9.938389919,11.01544733,11.53816503,11.59601771,11.25321199,11.09804106,14.53839248,15.44128661,14.56948057,14.85648007,15.27897193,16.11146005,16.76657525,16.20004223,16.00842261,16.00528292,15.52503484,14.98094912,15.19212436,,,
Other small states,OSS,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.933213172,4.724077425,4.41061455,4.256262585,4.244723626,4.165870211,4.293308639,4.373641761,4.415525644,4.442738359,4.359741267,4.464927415,4.660134862,4.912917288,5.072768328,5.602476775,5.808591854,6.047002854,6.189252861,5.945811419,6.199949465,6.235335944,6.422413801,6.497138691,6.594152263,6.424559707,6.361739815,6.371571863,6.406682315,,,
Pakistan,PAK,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.567126621,0.544418959,0.587475538,0.629789828,0.63350157,0.668380315,0.673894593,0.681533269,0.668702448,0.712355399,0.691074356,0.683731254,0.684053552,0.690167048,0.757349942,0.758995376,0.807693446,0.871590792,0.828201814,0.826887883,0.78372735,0.772553017,0.767566767,0.758649973,0.786820566,0.820300353,0.886749485,0.950909547,0.981820105,,,
Panama,PAN,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.088651877,1.240530059,1.413071454,1.445095498,1.505150483,1.591434287,1.57708908,1.625841347,1.964071231,1.686189102,1.742382768,2.013178877,1.717899336,1.723248208,1.71593427,2.137995605,2.208349685,2.165811393,2.076102524,2.430700587,2.52286016,2.695280346,2.774068559,2.766300773,2.891335759,2.696239628,2.6677744,2.495882403,2.42765632,,,
Peru,PER,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.934692369,0.876905432,0.900864734,0.920192916,0.937470979,1.04530328,1.120634892,1.108644944,1.038269831,1.10590052,1.074454277,0.983608185,1.016569005,0.984209646,1.13306342,1.125021262,1.105968941,1.203894392,1.350030342,1.447591006,1.569880886,1.66004233,1.639283704,1.663196859,1.755046431,1.766284697,1.827909662,1.717004408,1.69681923,,,
Philippines,PHL,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.659825325,0.636043444,0.672561006,0.712677845,0.755344104,0.885588716,0.945215021,1.031481492,1.003454989,0.948956702,0.938432506,0.899553398,0.896451385,0.900279668,0.900950418,0.904707422,0.80567832,0.833953336,0.844096146,0.838832482,0.889356818,0.883854313,0.90584929,0.989162121,1.038769688,1.113176292,1.205049261,1.298718327,1.33369096,,,
Palau,PLW,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,12.61113563,12.28124041,11.9510009,11.65637021,11.36428206,11.10124334,10.86425118,10.65359825,10.99246231,11.34605467,11.20048875,11.10438118,11.58048437,13.14193288,12.79099514,12.52674983,11.22514432,10.93493712,11.69655787,12.3957629,11.90813723,12.49786968,12.4822695,12.45400509,14.67434248,15.16087372,16.19116744,,,
Papua New Guinea,PNG,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.470119976,0.461322646,0.45076564,0.446550077,0.404685348,0.410637002,0.419625844,0.440639199,0.474760054,0.454850331,0.482249953,0.565725693,0.591937095,0.653985665,0.772711542,0.751358527,0.71311535,0.74025083,0.679452997,0.701211823,0.68668241,0.68922175,0.642117425,0.671512513,0.738668331,0.793066209,0.922414875,0.912534407,0.866804457,,,
Poland,POL,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.189525421,9.193856236,8.950395696,8.94455034,8.814909778,8.80943173,9.199373349,8.916766668,8.235419879,7.992184018,7.729236717,7.676203111,7.514445847,7.792261502,7.904725922,7.895885925,8.234912595,8.220498335,8.086920971,7.791546793,8.247028333,8.159838143,7.969647505,7.842493766,7.517152269,7.609299873,7.894108855,8.237562431,8.235472255,,,
Pre-demographic dividend,PRE,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.443444725,0.405466477,0.462015086,0.501594315,0.506111864,0.498837434,0.506858461,0.527822501,0.435747485,0.396231058,0.410225224,0.435650006,0.424301217,0.415223347,0.422743716,0.458719734,0.444244004,0.429512126,0.445994291,0.454267639,0.49577619,0.522024095,0.535956494,0.553291132,0.561712184,0.538724921,0.543291019,0.536517457,0.557925928,,,
Puerto Rico,PRI,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Korea, Dem. People's Rep.",PRK,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.079419183,5.694072502,5.000619227,4.547670648,4.113452886,3.815701001,3.346835235,3.023022384,2.704027386,2.928979076,3.132267246,3.215754891,3.050628479,3.089739999,3.131538963,3.245877591,3.281664508,2.713705328,2.995868844,2.2662203,2.102747014,1.501212318,1.552379419,1.11594697,1.253901331,1.004612801,1.188967848,0.880069286,0.709208588,,,
Portugal,PRT,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.113903954,4.294075391,4.699324611,4.595232659,4.734012075,5.055766027,4.843031237,5.038096338,5.472335376,6.088378078,5.99228486,5.923154167,6.296768091,5.786503087,5.926251788,6.233261261,5.744948247,5.577179245,5.383505126,5.327278971,4.817886902,4.723629323,4.585897803,4.452394238,4.415895223,4.812669843,4.72231143,5.177519101,4.840612761,,,
Paraguay,PRY,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.49012493,0.46604472,0.555678165,0.619029493,0.715801818,0.791318441,0.76110383,0.822313137,0.835969803,0.818580669,0.661256139,0.666858005,0.683302368,0.699451782,0.692777455,0.635291835,0.647702129,0.658505642,0.687353485,0.708958674,0.806655936,0.824126249,0.806663853,0.814097965,0.853091829,0.952345926,1.054902434,1.164982151,1.210453778,,,
West Bank and Gaza,PSE,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pacific island small states,PSS,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.990575142,0.990090321,0.988045224,0.981995808,0.970853435,0.982801516,1.006213906,0.992902857,0.985843496,0.994867925,1.024229395,1.143882822,1.06176639,1.153926382,1.360588672,1.310984897,1.318487576,1.249620064,1.052166118,1.070294569,1.128918419,1.106249955,1.062351199,1.119606177,1.187833486,1.253410764,1.462856031,1.483613918,1.539504166,,,
Post-demographic dividend,PST,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.78687912,11.66465263,11.5183027,11.44176478,11.4438859,11.51713505,11.72698881,11.88612275,11.80903821,11.82059766,12.03903264,12.0225922,11.85166628,11.99659897,12.01962704,11.95517991,11.78315449,11.84053218,11.44934661,10.65266453,11.0309322,10.76372137,10.52380932,10.537141,10.26189126,10.08333717,9.93961113,9.808514799,9.854176745,,,
French Polynesia,PYF,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qatar,QAT,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.32932654,29.97820886,29.63244066,30.88863143,32.04850072,33.14850413,34.27547839,36.33340805,37.72893906,40.2288575,36.67714826,38.19431459,43.06632214,42.4030238,42.35848205,47.69993414,43.98144527,41.89780219,38.44306626,34.54497554,33.54470032,32.30572603,33.37313156,31.92701809,32.69353229,32.47056953,32.128042,32.17937063,32.41563917,,,
Romania,ROU,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.440359782,6.190123931,5.527262887,5.167972278,5.063305396,5.322190223,5.479905304,5.028824627,4.415891986,3.804728009,3.960259985,4.252219753,4.306850612,4.617525479,4.509189647,4.493968837,4.668355214,4.618114405,4.635825274,3.953359587,3.827751952,4.16676428,4.074676308,3.603438063,3.586823815,3.678916669,3.610752001,3.782790244,3.845132759,,,
Russian Federation,RUS,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.63052427,14.43061635,13.50110639,12.27135261,10.8678168,10.54686908,10.35622748,9.647814739,9.605894691,9.891330474,10.16051714,10.21075436,10.2660241,10.52336359,10.64863317,10.66654578,11.11565211,11.1446289,11.3010597,10.4714525,11.08271541,11.62401683,11.63994391,11.31666091,11.17274176,10.80890931,10.60603144,10.77664459,11.12661837,,,
Rwanda,RWA,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.071341521,0.066347371,0.071617858,0.076631313,0.077489959,0.077101134,0.07649949,0.074767543,0.068937784,0.066655664,0.065543288,0.063174648,0.061705973,0.059599213,0.059904273,0.057690872,0.05639508,0.058228815,0.055645779,0.057243501,0.056776652,0.06314767,0.068248593,0.072145147,0.073080757,0.081800915,0.089983322,0.087639054,0.087790824,,,
South Asia,SAS,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.567342503,0.592678265,0.605793263,0.617441315,0.636840582,0.673619397,0.692377846,0.717335516,0.718263187,0.759801003,0.773531071,0.773166446,0.78573783,0.795362375,0.839647473,0.863837789,0.907528053,0.982300307,1.023284506,1.102908371,1.149821902,1.198544362,1.274240336,1.291827692,1.382921808,1.384815574,1.399755872,1.462850482,1.526651238,,,
Saudi Arabia,SAU,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.24961152,11.12582087,11.53466539,11.60876835,12.01187517,11.93210503,12.29861988,11.07479114,11.64669132,11.61354032,11.82452052,11.72495169,12.24058971,12.38430763,12.71836742,12.97311596,13.40296371,13.79931195,14.76483702,15.00658855,16.01774201,16.15525002,16.76390245,16.61716479,17.36316244,17.69171234,17.1603242,16.33476362,15.26878053,,,
Sudan,SDN,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.266533092,0.229759152,0.208791938,0.141602587,0.199670372,0.185517661,0.171896295,0.204218855,0.18104579,0.194542943,0.203482901,0.217724902,0.262673967,0.263063951,0.281655748,0.325045492,0.39290219,0.414701585,0.438887767,0.443408063,0.459400595,0.434233117,0.420237941,0.391124917,0.403658393,0.457548873,0.513960335,0.498365757,0.483235878,,,
Senegal,SEN,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.309580822,0.300431835,0.321648442,0.303886748,0.308471769,0.317600779,0.328738032,0.35155444,0.385118301,0.413848586,0.414381656,0.44339924,0.445365255,0.4259368,0.498608429,0.511265745,0.489357485,0.530500438,0.533124526,0.539112315,0.554497611,0.580796995,0.556633754,0.58117477,0.604596628,0.636556012,0.661619418,0.620648569,0.621912357,,,
Singapore,SGP,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.753433721,9.980597005,9.9606958,11.27820343,11.47687894,11.03133319,10.8589524,10.40558603,9.673526748,9.717780203,10.57129954,10.21505013,9.90672781,9.288363591,9.508806086,8.650271628,8.44510737,8.344594941,7.939007265,7.785349708,8.353799255,8.636708073,8.224097528,8.134595702,8.128380884,8.220412567,8.232150937,8.451151436,8.399134832,,,
Solomon Islands,SLB,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.480971177,0.498782659,0.515145271,0.530189896,0.543987082,0.556675091,0.568309442,0.552634488,0.563089004,0.572720572,0.581585548,0.589693572,0.597105417,0.604005226,0.676045526,0.723530488,0.685948043,0.690870151,0.635720331,0.64055033,0.644108961,0.646326465,0.647405164,0.682618946,0.579138412,0.51398282,0.581171966,0.550288508,0.566740598,,,
Sierra Leone,SLE,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.078708022,0.082784065,0.105802411,0.106260965,0.111374595,0.058086136,0.069562637,0.053052906,0.059340625,0.033614394,0.087249186,0.090448834,0.106730678,0.111515429,0.104895201,0.085021527,0.108075838,0.090155654,0.089670029,0.087681051,0.091962823,0.11732014,0.132586756,0.155886349,0.168159366,0.131066917,0.130989244,0.129533212,0.133330736,,,
El Salvador,SLV,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.451606562,0.572798796,0.618500323,0.713963338,0.801881941,0.881213488,0.771536727,0.925815065,0.977963229,0.959821956,0.956193433,0.990382826,0.996286735,1.086072497,1.108934375,1.130181735,1.189263076,1.249629451,1.126918228,1.084824507,1.057588953,1.091687764,1.085297315,1.030948236,1.046841968,1.106698196,1.128043653,0.998728265,1.060625411,,,
San Marino,SMR,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Somalia,SOM,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.101036818,0.096232815,0.093209675,0.087481123,0.085451629,0.078754378,0.074192831,0.06930337,0.063144622,0.058454954,0.055228381,0.055514923,0.05999157,0.059090744,0.057254258,0.055519096,0.053883795,0.055956063,0.054399383,0.052058038,0.052308698,0.050903723,0.049545881,0.049756153,0.048422286,0.047110994,0.04652594,0.045239052,0.04597479,,,
Serbia,SRB,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.161086211,6.872367238,6.39514628,5.612193409,5.124996784,5.945951121,6.916700557,7.53899723,7.571608187,5.408200439,5.852577835,6.153183483,6.631075051,7.098369634,7.7112139,6.922671568,7.253524861,7.123137204,6.986183547,6.42961903,6.399288151,7.023680489,6.313309331,6.441813188,5.430136359,6.36470223,6.551132125,6.680095225,6.521922194,,,
Sub-Saharan Africa (excluding high income),SSA,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.783480197,0.770214217,0.763895986,0.761071297,0.746469507,0.760953098,0.771794701,0.775948278,0.763743279,0.723755407,0.716281627,0.769616194,0.772233149,0.792372138,0.819971383,0.819871387,0.805440783,0.813515508,0.837349663,0.779589563,0.8143618,0.798423048,0.805545483,0.817263477,0.823982107,0.781090525,0.768156515,0.762951865,0.763112676,,,
South Sudan,SSD,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.140404333,0.140028566,0.144956618,0.183843137,0.159704298,0.13931184,0.125729734,,,
Sub-Saharan Africa,SSF,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.783664211,0.770451586,0.764127199,0.761312763,0.746739369,0.761195014,0.772094671,0.776419174,0.764345481,0.724469941,0.717068799,0.770464767,0.772912532,0.793046324,0.820898106,0.820706672,0.806305432,0.814242138,0.8381134,0.780111852,0.814782471,0.798790821,0.805956712,0.817618181,0.824377307,0.781518154,0.768612427,0.76344328,0.763618494,,,
Small states,SST,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.619289348,4.438080566,4.242403985,4.123354522,4.139945261,4.103557098,4.198389766,4.276006036,4.35460019,4.377156109,4.290193091,4.414029233,4.557193346,4.729547815,4.872249154,5.361806026,5.626540489,5.789829542,5.78476701,5.856646163,5.781267922,5.842324523,6.020900888,6.034780093,6.075257985,5.928435212,5.816856884,5.80046345,5.859845144,,,
Sao Tome and Principe,STP,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.419424382,0.410007462,0.321094289,0.393496293,0.386321141,0.379711268,0.373694871,0.368104483,0.362699938,0.357234717,0.351459259,0.345399282,0.406917599,0.46541006,0.455326013,0.508026824,0.494816794,0.481067007,0.525940557,0.51172126,0.554409775,0.541943735,0.636962961,0.624752702,0.613098857,0.601687734,0.590490156,0.627758516,0.663406498,,,
Suriname,SUR,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.294504269,4.89093458,4.825772956,4.766043343,4.688588114,4.662205132,4.640712885,4.623870179,4.566825708,4.555417079,3.142624176,3.189431232,2.322552817,2.52081207,2.815589046,3.383647572,3.027952154,2.758318482,2.823318289,2.771867646,3.288441694,3.643654342,4.508108128,4.184215094,4.771561493,4.918302524,4.089342395,3.733560502,3.611192614,,,
Slovak Republic,SVK,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.34309603,9.039664782,8.689888965,8.322528005,7.799741542,7.901903749,7.84797448,7.852074131,7.680155295,7.535183339,7.064757493,7.172514212,7.0821319,7.135181731,6.969108088,7.169436758,7.049994286,6.925138177,6.887599031,6.282482234,6.575252419,6.322262366,5.986042922,6.084908301,5.619481904,5.669455793,5.80025256,6.173665694,6.058635474,,,
Slovenia,SVN,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.771226142,6.371819154,6.426252368,6.808097016,6.841110803,7.271824519,7.688718051,7.920618584,7.821847581,7.518740119,7.310481793,7.720650984,7.781281806,7.726484455,7.866752929,7.963112742,8.127091568,8.07681597,8.603305965,7.613980504,7.717529629,7.662544091,7.374247688,7.087540347,6.38706486,6.382264187,6.745625513,6.842858166,6.774695332,,,
Sweden,SWE,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.233324979,6.294260143,6.547019076,6.481574196,6.661165994,6.596850845,7.19941346,6.486502129,6.593624611,6.465434031,6.005336499,5.901555313,6.052689548,6.16193223,5.958727445,5.560617934,5.38516305,5.152987093,5.005620069,4.611489039,5.132155401,4.718911511,4.427812165,4.223791582,4.03254501,4.000332272,3.909066586,3.811011227,3.538009127,,,
Eswatini,SWZ,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.155123337,1.112074646,0.957329627,0.822344335,1.145851467,1.078939532,0.824955103,1.152150265,1.1633579,1.227234548,1.123895002,1.065500667,1.049993425,0.977712076,0.964642444,0.980035417,0.974814086,0.997457443,0.971476683,1.011856691,0.948498414,0.951466798,0.982131689,1.426148947,0.876694715,0.932938902,1.104135211,0.924602243,0.959275668,,,
Sint Maarten (Dutch part),SXM,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seychelles,SYC,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.158056023,2.555402547,2.543702217,2.629648596,2.829997979,2.655901413,3.140662418,4.52670107,5.580498694,6.466857356,7.148931974,7.881579271,6.449840546,6.644036675,9.093664747,8.448188467,8.747044917,7.644091118,8.0500483,5.842058237,4.901414727,4.5745131,5.096089601,4.558138501,5.035081382,5.352230274,5.703602776,6.155900796,6.407474008,,,
Syrian Arab Republic,SYR,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.375831662,2.505579225,2.381012141,2.267588072,2.285225045,2.34847312,2.494891606,2.44805575,2.567375497,2.452854978,2.408772686,2.463237081,2.457764957,2.4277623,2.506194389,3.028128152,3.086689056,3.125022481,3.100071879,2.789793186,2.794611371,2.652523165,2.250125386,1.559366296,1.446764904,1.446874775,1.514980876,1.702185507,1.647087511,,,
Turks and Caicos Islands,TCA,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chad,TCD,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.065400579,0.064965808,0.064498459,0.062462627,0.061937247,0.062766051,0.062060628,0.061304773,0.060488648,0.06084287,0.061036515,0.059921303,0.058763357,0.081076067,0.079097987,0.079234358,0.078415457,0.081345672,0.084945897,0.083909004,0.086177079,0.06633775,0.0696142,0.069589249,0.068796116,0.06874084,0.070046969,0.067924102,0.069131598,,,
East Asia & Pacific (IDA & IBRD countries),TEA,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.607822569,1.683282911,1.747734311,1.885147374,1.954968488,2.159148071,2.151039192,2.18933191,2.216958607,2.165231704,2.263169084,2.364967237,2.518843729,2.855648611,3.244629463,3.607054309,3.917834897,4.209594686,4.300627923,4.543193098,4.94149163,5.351549925,5.451374895,5.615794023,5.584800696,5.541753014,5.510622036,5.595869743,5.754705895,,,
Europe & Central Asia (IDA & IBRD countries),TEC,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.28726899,9.943334549,9.178532425,8.38728097,7.502871463,7.299358657,7.129275949,6.76935256,6.653414465,6.596832875,6.710834896,6.694645201,6.756631159,6.998881393,7.045599928,7.043504981,7.361170733,7.456972632,7.562679553,6.938994664,7.28917958,7.616886641,7.538779871,7.351792229,7.087703217,6.883912227,6.935853083,7.053763183,7.142551871,,,
Togo,TGO,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.257000617,0.238156996,0.19007061,0.156364636,0.220840821,0.231881699,0.312729373,0.169418038,0.259042136,0.357706536,0.257899125,0.233083151,0.257839078,0.343299074,0.325544052,0.311851627,0.272433181,0.253362971,0.258078642,0.451139367,0.409550532,0.380537176,0.329209261,0.251627635,0.222751565,0.248526524,0.30626028,0.268884387,0.286471389,,,
Thailand,THA,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.565820805,1.706548718,1.858469038,2.092297901,2.313704692,2.602439877,2.886902569,2.90484653,2.528046434,2.608406623,2.591471979,2.704315242,2.853325862,2.956628865,3.212693693,3.303616479,3.313806153,3.386869288,3.431634406,3.309563004,3.505021026,3.474905699,3.715875276,3.851520326,3.779437929,3.82859407,3.780122324,3.766228713,3.714039204,,,
